location,model,pivot_date,lead,variant,MAE,MSE
USA,FGA,2022-05-17,0,Delta,4.81106542e-05,2.3146350475519774e-09
USA,FGA,2022-05-17,1,Delta,4.534829962e-05,2.0564682784252924e-09
USA,FGA,2022-05-17,2,Delta,4.27458283e-05,1.8272058370530808e-09
USA,FGA,2022-05-17,3,Delta,4.0244983820000004e-05,1.619658722672062e-09
USA,FGA,2022-05-17,4,Delta,3.787167459e-05,1.4342637362508517e-09
USA,FGA,2022-05-17,5,Delta,3.5601035136e-05,1.2674337027547064e-09
USA,FGA,2022-05-17,6,Delta,3.3479399865e-05,1.1208702153205622e-09
USA,FGA,2022-05-17,7,Delta,3.1456617344e-05,9.895187747268417e-10
USA,FGA,2022-05-17,8,Delta,2.9520870419999998e-05,8.714817903544309e-10
USA,FGA,2022-05-17,9,Delta,2.7679844240000002e-05,7.661737771506612e-10
USA,FGA,2022-05-17,10,Delta,2.5930776195e-05,6.724051540751786e-10
USA,FGA,2022-05-17,11,Delta,2.427757102e-05,5.894004546311438e-10
USA,FGA,2022-05-17,12,Delta,2.2705505345999998e-05,5.155399730172345e-10
USA,FGA,2022-05-17,13,Delta,2.1221179783000003e-05,4.5033847138240805e-10
USA,FGA,2022-05-17,-14,Omicron 21K,0.0041994484999999995,1.7635367704152245e-05
USA,FGA,2022-05-17,-13,Omicron 21K,0.0040104896,1.608402683170816e-05
USA,FGA,2022-05-17,-12,Omicron 21K,0.0038232920000000003,1.4617561717264002e-05
USA,FGA,2022-05-17,-11,Omicron 21K,0.0036383415000000004,1.3237528870622252e-05
USA,FGA,2022-05-17,-10,Omicron 21K,0.0034510523999999997,1.1909762667545758e-05
USA,FGA,2022-05-17,-9,Omicron 21K,0.0032662308999999996,1.0668264292114808e-05
USA,FGA,2022-05-17,-8,Omicron 21K,0.0030842552000000002,9.51263013872704e-06
USA,FGA,2022-05-17,-7,Omicron 21K,0.002907068,8.451044356624001e-06
USA,FGA,2022-05-17,-6,Omicron 21K,0.0027350948999999994,7.4807441120060065e-06
USA,FGA,2022-05-17,-5,Omicron 21K,0.0025684523,6.596947217375289e-06
USA,FGA,2022-05-17,-4,Omicron 21K,0.0024062245,5.7899163444002496e-06
USA,FGA,2022-05-17,-3,Omicron 21K,0.0022520846,5.071885045557159e-06
USA,FGA,2022-05-17,-2,Omicron 21K,0.00210296685,4.422469572198923e-06
USA,FGA,2022-05-17,-1,Omicron 21K,0.0019601186,3.84206492606596e-06
USA,FGA,2022-05-17,0,Omicron 21K,0.0018233743600000003,3.324694056705411e-06
USA,FGA,2022-05-17,1,Omicron 21K,0.001694039,2.869768133521e-06
USA,FGA,2022-05-17,2,Omicron 21K,0.00157041577,2.4662056906646933e-06
USA,FGA,2022-05-17,3,Omicron 21K,0.00145387944,2.1137654260547134e-06
USA,FGA,2022-05-17,4,Omicron 21K,0.00134308036,1.8038648534177296e-06
USA,FGA,2022-05-17,5,Omicron 21K,0.0012388976,1.5348672632857602e-06
USA,FGA,2022-05-17,6,Omicron 21K,0.0011406252999999998,1.3010260750000895e-06
USA,FGA,2022-05-17,7,Omicron 21K,0.00104729413,1.0968249947324568e-06
USA,FGA,2022-05-17,8,Omicron 21K,0.00096044622,9.224569415122884e-07
USA,FGA,2022-05-17,9,Omicron 21K,0.0008787081,7.7212792500561e-07
USA,FGA,2022-05-17,10,Omicron 21K,0.0008022460700000001,6.435987568304451e-07
USA,FGA,2022-05-17,11,Omicron 21K,0.00073148933,5.350766399038489e-07
USA,FGA,2022-05-17,12,Omicron 21K,0.0006656136799999999,4.4304157100314224e-07
USA,FGA,2022-05-17,13,Omicron 21K,0.0006050040660000001,3.660299198765325e-07
USA,FGA,2022-05-17,-14,Omicron 21L,0.009978150000000019,9.956347742250037e-05
USA,FGA,2022-05-17,-13,Omicron 21L,0.008017640000000048,6.428255116960077e-05
USA,FGA,2022-05-17,-12,Omicron 21L,0.0059314999999999785,3.5182692249999744e-05
USA,FGA,2022-05-17,-11,Omicron 21L,0.0038451399999999136,1.4785101619599335e-05
USA,FGA,2022-05-17,-10,Omicron 21L,0.0017054100000000183,2.9084232681000622e-06
USA,FGA,2022-05-17,-9,Omicron 21L,0.000482949999999982,2.332407024999826e-07
USA,FGA,2022-05-17,-8,Omicron 21L,0.002635059999999967,6.943541203599826e-06
USA,FGA,2022-05-17,-7,Omicron 21L,0.004813379999999978,2.316862702439979e-05
USA,FGA,2022-05-17,-6,Omicron 21L,0.006968439999999965,4.855915603359951e-05
USA,FGA,2022-05-17,-5,Omicron 21L,0.00907498000000001,8.235526200040018e-05
USA,FGA,2022-05-17,-4,Omicron 21L,0.0111541,0.00012441394681
USA,FGA,2022-05-17,-3,Omicron 21L,0.013207970000000013,0.00017445047152090035
USA,FGA,2022-05-17,-2,Omicron 21L,0.01522422000000001,0.00023177687460840032
USA,FGA,2022-05-17,-1,Omicron 21L,0.01712301999999999,0.00029319781392039964
USA,FGA,2022-05-17,0,Omicron 21L,0.01894680000000004,0.00035898123024000157
USA,FGA,2022-05-17,1,Omicron 21L,0.020720660000000002,0.00042934575083560005
USA,FGA,2022-05-17,2,Omicron 21L,0.022384219999999955,0.000501053305008398
USA,FGA,2022-05-17,3,Omicron 21L,0.023922029999999983,0.0005722635193208992
USA,FGA,2022-05-17,4,Omicron 21L,0.025384189999999973,0.0006443571019560986
USA,FGA,2022-05-17,5,Omicron 21L,0.026772970000000007,0.0007167919226209004
USA,FGA,2022-05-17,6,Omicron 21L,0.027989209999999987,0.0007833958764240993
USA,FGA,2022-05-17,7,Omicron 21L,0.029211700000000007,0.0008533234168900004
USA,FGA,2022-05-17,8,Omicron 21L,0.03026669999999998,0.0009160731288899988
USA,FGA,2022-05-17,9,Omicron 21L,0.031239950000000016,0.000975934476002501
USA,FGA,2022-05-17,10,Omicron 21L,0.03220526000000001,0.0010371787716676008
USA,FGA,2022-05-17,11,Omicron 21L,0.033013490000000006,0.0010898905219801005
USA,FGA,2022-05-17,12,Omicron 21L,0.03374614000000001,0.0011388019648996006
USA,FGA,2022-05-17,13,Omicron 21L,0.03435251,0.0011800949433001002
USA,FGA,2022-05-17,-14,Omicron 22A,0.0015138922999999999,2.2918698959992894e-06
USA,FGA,2022-05-17,-13,Omicron 22A,0.0017448273000000005,3.044422306825292e-06
USA,FGA,2022-05-17,-12,Omicron 22A,0.002016975,4.068188150624999e-06
USA,FGA,2022-05-17,-11,Omicron 22A,0.0023438064000000005,5.4934284406809624e-06
USA,FGA,2022-05-17,-10,Omicron 22A,0.002715119,7.371871184161001e-06
USA,FGA,2022-05-17,-9,Omicron 22A,0.0031128913,9.69009224561569e-06
USA,FGA,2022-05-17,-8,Omicron 22A,0.0035606120000000003,1.2677957814544003e-05
USA,FGA,2022-05-17,-7,Omicron 22A,0.004057129499999999,1.6460299779770243e-05
USA,FGA,2022-05-17,-6,Omicron 22A,0.0046018149999999996,2.1176701294224995e-05
USA,FGA,2022-05-17,-5,Omicron 22A,0.005211314,2.7157793606595998e-05
USA,FGA,2022-05-17,-4,Omicron 22A,0.005906988,3.4892507232144e-05
USA,FGA,2022-05-17,-3,Omicron 22A,0.0066578620000000005,4.4327126411044004e-05
USA,FGA,2022-05-17,-2,Omicron 22A,0.007486076999999999,5.6041348849928986e-05
USA,FGA,2022-05-17,-1,Omicron 22A,0.0083874905,7.034999688759026e-05
USA,FGA,2022-05-17,0,Omicron 22A,0.009396918,8.8302067898724e-05
USA,FGA,2022-05-17,1,Omicron 22A,0.010492580000000001,0.00011009423505640002
USA,FGA,2022-05-17,2,Omicron 22A,0.011714592999999999,0.00013723168915564897
USA,FGA,2022-05-17,3,Omicron 22A,0.0129965275,0.00016890972705825626
USA,FGA,2022-05-17,4,Omicron 22A,0.014396795,0.00020726770627202501
USA,FGA,2022-05-17,5,Omicron 22A,0.015885958999999998,0.0002523636933496809
USA,FGA,2022-05-17,6,Omicron 22A,0.017561231000000004,0.00030839683423536114
USA,FGA,2022-05-17,7,Omicron 22A,0.019314172999999997,0.0003730372786739289
USA,FGA,2022-05-17,8,Omicron 22A,0.021207168999999998,0.0004497440169945609
USA,FGA,2022-05-17,9,Omicron 22A,0.023247708,0.000540455927253264
USA,FGA,2022-05-17,10,Omicron 22A,0.025358516999999997,0.0006430543844392889
USA,FGA,2022-05-17,11,Omicron 22A,0.027666694999999998,0.0007654460122230249
USA,FGA,2022-05-17,12,Omicron 22A,0.030115087999999998,0.0009069185252477439
USA,FGA,2022-05-17,13,Omicron 22A,0.032684881,0.0010683014459841609
USA,FGA,2022-05-17,-14,Omicron 22B,0.0008055545000000002,6.489180524702502e-07
USA,FGA,2022-05-17,-13,Omicron 22B,0.0009910027000000002,9.820863514072903e-07
USA,FGA,2022-05-17,-12,Omicron 22B,0.0012124297,1.4699857774420899e-06
USA,FGA,2022-05-17,-11,Omicron 22B,0.0014897406999999996,2.2193273532364887e-06
USA,FGA,2022-05-17,-10,Omicron 22B,0.0018071002999999995,3.2656114942600883e-06
USA,FGA,2022-05-17,-9,Omicron 22B,0.0021665742999999998,4.694044197420489e-06
USA,FGA,2022-05-17,-8,Omicron 22B,0.002585778999999999,6.686253036840995e-06
USA,FGA,2022-05-17,-7,Omicron 22B,0.0031111690000000004,9.679372546561002e-06
USA,FGA,2022-05-17,-6,Omicron 22B,0.0037177366000000003,1.3821565426979562e-05
USA,FGA,2022-05-17,-5,Omicron 22B,0.0043875437000000005,1.9250539719409695e-05
USA,FGA,2022-05-17,-4,Omicron 22B,0.005170096000000001,2.6729892649216007e-05
USA,FGA,2022-05-17,-3,Omicron 22B,0.006050649999999999,3.6610365422499995e-05
USA,FGA,2022-05-17,-2,Omicron 22B,0.0070817169999999995,5.015071566808899e-05
USA,FGA,2022-05-17,-1,Omicron 22B,0.008281905,6.858995042902501e-05
USA,FGA,2022-05-17,0,Omicron 22B,0.009638338,9.2897559402244e-05
USA,FGA,2022-05-17,1,Omicron 22B,0.011179677,0.000124985177824329
USA,FGA,2022-05-17,2,Omicron 22B,0.012913542,0.000166759566985764
USA,FGA,2022-05-17,3,Omicron 22B,0.014850087000000001,0.00022052508390756905
USA,FGA,2022-05-17,4,Omicron 22B,0.017047398000000002,0.00029061377857040406
USA,FGA,2022-05-17,5,Omicron 22B,0.019580498,0.00038339590192800393
USA,FGA,2022-05-17,6,Omicron 22B,0.022397442000000004,0.0005016454081433642
USA,FGA,2022-05-17,7,Omicron 22B,0.025486148,0.000649543739877904
USA,FGA,2022-05-17,8,Omicron 22B,0.028996001,0.000840768073992001
USA,FGA,2022-05-17,9,Omicron 22B,0.032850403,0.001079148977262409
USA,FGA,2022-05-17,10,Omicron 22B,0.037086777,0.001375429028247729
USA,FGA,2022-05-17,11,Omicron 22B,0.04185388599999999,0.0017517477733009954
USA,FGA,2022-05-17,12,Omicron 22B,0.047142697,0.0022224338804338085
USA,FGA,2022-05-17,13,Omicron 22B,0.05280601,0.0027884746921201
USA,FGA,2022-05-17,-14,Omicron 22C,0.0011709300000000145,1.3710770649000338e-06
USA,FGA,2022-05-17,-13,Omicron 22C,0.0011163000000000145,1.2461256900000324e-06
USA,FGA,2022-05-17,-12,Omicron 22C,0.00350201,1.2264074040099999e-05
USA,FGA,2022-05-17,-11,Omicron 22C,0.006169289999999994,3.806013910409993e-05
USA,FGA,2022-05-17,-10,Omicron 22C,0.008848219999999962,7.829099716839934e-05
USA,FGA,2022-05-17,-9,Omicron 22C,0.011613189999999995,0.00013486618197609989
USA,FGA,2022-05-17,-8,Omicron 22C,0.014487420000000029,0.00020988533825640082
USA,FGA,2022-05-17,-7,Omicron 22C,0.01747631999999999,0.00030542176074239963
USA,FGA,2022-05-17,-6,Omicron 22C,0.02052425000000002,0.0004212448380625009
USA,FGA,2022-05-17,-5,Omicron 22C,0.023654300000000017,0.0005595259084900008
USA,FGA,2022-05-17,-4,Omicron 22C,0.027007429999999943,0.0007294012752048969
USA,FGA,2022-05-17,-3,Omicron 22C,0.03051676999999997,0.0009312732512328982
USA,FGA,2022-05-17,-2,Omicron 22C,0.03422316000000003,0.001171224680385602
USA,FGA,2022-05-17,-1,Omicron 22C,0.03801500000000002,0.0014451402250000016
USA,FGA,2022-05-17,0,Omicron 22C,0.042147029999999974,0.0017763721378208977
USA,FGA,2022-05-17,1,Omicron 22C,0.04613213999999999,0.0021281743409795988
USA,FGA,2022-05-17,2,Omicron 22C,0.05048613999999996,0.0025488503320995957
USA,FGA,2022-05-17,3,Omicron 22C,0.055151700000000026,0.003041710012890003
USA,FGA,2022-05-17,4,Omicron 22C,0.06007777000000003,0.0036093384481729034
USA,FGA,2022-05-17,5,Omicron 22C,0.06534049999999991,0.004269380940249989
USA,FGA,2022-05-17,6,Omicron 22C,0.07073020000000008,0.005002761192040011
USA,FGA,2022-05-17,7,Omicron 22C,0.07667075000000001,0.005878403905562502
USA,FGA,2022-05-17,8,Omicron 22C,0.08283750000000001,0.006862051406250002
USA,FGA,2022-05-17,9,Omicron 22C,0.08941564000000002,0.007995156676609603
USA,FGA,2022-05-17,10,Omicron 22C,0.09639646000000002,0.009292277500531604
USA,FGA,2022-05-17,11,Omicron 22C,0.10361405999999995,0.01073587342968359
USA,FGA,2022-05-17,12,Omicron 22C,0.11153770000000007,0.012440658521290017
USA,FGA,2022-05-17,13,Omicron 22C,0.12005933999999996,0.01441424512123559
USA,FGA,2022-05-17,-14,other,0.0024659612,6.08096463990544e-06
USA,FGA,2022-05-17,-13,other,0.0025344987000000003,6.4236836603016916e-06
USA,FGA,2022-05-17,-12,other,0.0026012451000000003,6.766476070274012e-06
USA,FGA,2022-05-17,-11,other,0.0026646364,7.1002871442049595e-06
USA,FGA,2022-05-17,-10,other,0.0027282992999999997,7.4436170703804885e-06
USA,FGA,2022-05-17,-9,other,0.0027886560999999996,7.776602844067209e-06
USA,FGA,2022-05-17,-8,other,0.0028469334,8.10502978403556e-06
USA,FGA,2022-05-17,-7,other,0.0029032634999999994,8.428938950432247e-06
USA,FGA,2022-05-17,-6,other,0.0029572536999999998,8.745349446163688e-06
USA,FGA,2022-05-17,-5,other,0.0030083515,9.05017874755225e-06
USA,FGA,2022-05-17,-4,other,0.0030545850000000003,9.330489522225002e-06
USA,FGA,2022-05-17,-3,other,0.0030980292000000005,9.597784924052643e-06
USA,FGA,2022-05-17,-2,other,0.0031363449,9.83665933175601e-06
USA,FGA,2022-05-17,-1,other,0.0031725799,1.006526322188401e-05
USA,FGA,2022-05-17,0,other,0.0032043813000000006,1.0268059515789694e-05
USA,FGA,2022-05-17,1,other,0.0032347226999999996,1.0463430945895288e-05
USA,FGA,2022-05-17,2,other,0.0032575318400000003,1.0611513688613787e-05
USA,FGA,2022-05-17,3,other,0.0032787672499999996,1.075031467967256e-05
USA,FGA,2022-05-17,4,other,0.0032953545,1.085936128067025e-05
USA,FGA,2022-05-17,5,other,0.00330787476,1.0942035427845058e-05
USA,FGA,2022-05-17,6,other,0.0033171237400000005,1.100330990647159e-05
USA,FGA,2022-05-17,7,other,0.0033216007999999995,1.1033031874560636e-05
USA,FGA,2022-05-17,8,other,0.0033231386,1.104325015480996e-05
USA,FGA,2022-05-17,9,other,0.00332067335,1.1026871497400222e-05
USA,FGA,2022-05-17,10,other,0.0033124813999999996,1.0972533025345957e-05
USA,FGA,2022-05-17,11,other,0.00329924763,1.0885034924060617e-05
USA,FGA,2022-05-17,12,other,0.003280986,1.0764869132196001e-05
USA,FGA,2022-05-17,13,other,0.00325884403,1.0620064411866642e-05
USA,FGA,2022-05-28,-14,Delta,5.4590534499999996e-05,2.98012645699569e-09
USA,FGA,2022-05-28,-13,Delta,5.16772276e-05,2.6705358524222016e-09
USA,FGA,2022-05-28,-12,Delta,4.89333664e-05,2.394474347236649e-09
USA,FGA,2022-05-28,-11,Delta,4.62804496e-05,2.14188001517814e-09
USA,FGA,2022-05-28,-10,Delta,4.3727751e-05,1.912116207518001e-09
USA,FGA,2022-05-28,-9,Delta,4.1309416099999997e-05,1.706467858522939e-09
USA,FGA,2022-05-28,-8,Delta,3.89762827e-05,1.5191506131103194e-09
USA,FGA,2022-05-28,-7,Delta,3.67532139e-05,1.3507987319791531e-09
USA,FGA,2022-05-28,-6,Delta,3.46161116e-05,1.1982751823036547e-09
USA,FGA,2022-05-28,-5,Delta,3.26126224e-05,1.0635831398049817e-09
USA,FGA,2022-05-28,-4,Delta,3.06909012e-05,9.419314164681615e-10
USA,FGA,2022-05-28,-3,Delta,2.88483089e-05,8.322249263898192e-10
USA,FGA,2022-05-28,-2,Delta,2.7088953040000002e-05,7.338113768033254e-10
USA,FGA,2022-05-28,-1,Delta,2.5412345e-05,6.45787278399025e-10
USA,FGA,2022-05-28,0,Delta,2.3823156e-05,5.675427618003359e-10
USA,FGA,2022-05-28,1,Delta,2.2307935839999998e-05,4.976440014415564e-10
USA,FGA,2022-05-28,2,Delta,2.08740635e-05,4.357265270020323e-10
USA,FGA,2022-05-28,3,Delta,1.9497777599999998e-05,3.801633313390617e-10
USA,FGA,2022-05-28,4,Delta,1.820009958e-05,3.3124362472191615e-10
USA,FGA,2022-05-28,5,Delta,1.697517695e-05,2.8815663248381136e-10
USA,FGA,2022-05-28,6,Delta,1.5803482830000002e-05,2.4975006955810486e-10
USA,FGA,2022-05-28,7,Delta,1.471455755e-05,2.16518203892262e-10
USA,FGA,2022-05-28,8,Delta,1.3685443050000001e-05,1.8729135147479334e-10
USA,FGA,2022-05-28,9,Delta,1.27115747e-05,1.615841313536801e-10
USA,FGA,2022-05-28,10,Delta,1.179471927e-05,1.3911540265810932e-10
USA,FGA,2022-05-28,11,Delta,1.0917072844e-05,1.1918247948120223e-10
USA,FGA,2022-05-28,12,Delta,1.009656131e-05,1.0194055028658893e-10
USA,FGA,2022-05-28,13,Delta,9.3310797e-06,8.706904836775209e-11
USA,FGA,2022-05-28,-14,Omicron 21K,0.0021147489000000004,4.472162910051211e-06
USA,FGA,2022-05-28,-13,Omicron 21K,0.0019808765,3.92387170825225e-06
USA,FGA,2022-05-28,-12,Omicron 21K,0.0018515374399999999,3.428190891721753e-06
USA,FGA,2022-05-28,-11,Omicron 21K,0.00172655506,2.9809923752116035e-06
USA,FGA,2022-05-28,-10,Omicron 21K,0.0016081227300000001,2.5860587147426536e-06
USA,FGA,2022-05-28,-9,Omicron 21K,0.0014940786300000001,2.232270952622677e-06
USA,FGA,2022-05-28,-8,Omicron 21K,0.0013859871,1.92096024136641e-06
USA,FGA,2022-05-28,-7,Omicron 21K,0.00128348075,1.6473228356205626e-06
USA,FGA,2022-05-28,-6,Omicron 21K,0.00118639226,1.4075265945879073e-06
USA,FGA,2022-05-28,-5,Omicron 21K,0.00109468414,1.1983333663675394e-06
USA,FGA,2022-05-28,-4,Omicron 21K,0.0010069908,1.01403047128464e-06
USA,FGA,2022-05-28,-3,Omicron 21K,0.0009251251099999999,8.55856469152512e-07
USA,FGA,2022-05-28,-2,Omicron 21K,0.00084760961,7.18442050964352e-07
USA,FGA,2022-05-28,-1,Omicron 21K,0.00077504262,6.006910628164644e-07
USA,FGA,2022-05-28,0,Omicron 21K,0.00070777529,5.009458611345842e-07
USA,FGA,2022-05-28,1,Omicron 21K,0.00064513907,4.1620441964046493e-07
USA,FGA,2022-05-28,2,Omicron 21K,0.00058729728,3.4491809509539843e-07
USA,FGA,2022-05-28,3,Omicron 21K,0.000533120625,2.842176008003906e-07
USA,FGA,2022-05-28,4,Omicron 21K,0.00048304009999999994,2.3332773820800994e-07
USA,FGA,2022-05-28,5,Omicron 21K,0.00043685451999999996,1.9084187164443036e-07
USA,FGA,2022-05-28,6,Omicron 21K,0.000394140575,1.5534679286133063e-07
USA,FGA,2022-05-28,7,Omicron 21K,0.00035477714,1.258668190665796e-07
USA,FGA,2022-05-28,8,Omicron 21K,0.00031865367999999995,1.0154016777754237e-07
USA,FGA,2022-05-28,9,Omicron 21K,0.00028577818,8.166916816411241e-08
USA,FGA,2022-05-28,10,Omicron 21K,0.00025565958000000005,6.536182084577642e-08
USA,FGA,2022-05-28,11,Omicron 21K,0.00022809418,5.2026954949872394e-08
USA,FGA,2022-05-28,12,Omicron 21K,0.000203107918,4.125282635429472e-08
USA,FGA,2022-05-28,13,Omicron 21K,0.00018050826499999999,3.258323373331022e-08
USA,FGA,2022-05-28,-14,Omicron 21L,0.004789120000000036,2.293567037440034e-05
USA,FGA,2022-05-28,-13,Omicron 21L,0.006698730000000042,4.4872983612900554e-05
USA,FGA,2022-05-28,-12,Omicron 21L,0.008485319999999963,7.200065550239936e-05
USA,FGA,2022-05-28,-11,Omicron 21L,0.010264280000000015,0.0001053554439184003
USA,FGA,2022-05-28,-10,Omicron 21L,0.01205444,0.00014530952371359998
USA,FGA,2022-05-28,-9,Omicron 21L,0.01374441999999998,0.00018890908113639943
USA,FGA,2022-05-28,-8,Omicron 21L,0.015464480000000003,0.0002391501416704001
USA,FGA,2022-05-28,-7,Omicron 21L,0.017066570000000003,0.0002912678115649001
USA,FGA,2022-05-28,-6,Omicron 21L,0.018616730000000026,0.00034658263589290095
USA,FGA,2022-05-28,-5,Omicron 21L,0.020087849999999963,0.0004035217176224985
USA,FGA,2022-05-28,-4,Omicron 21L,0.021530080000000007,0.0004635443448064003
USA,FGA,2022-05-28,-3,Omicron 21L,0.022895339999999986,0.0005241965937155994
USA,FGA,2022-05-28,-2,Omicron 21L,0.02419739999999998,0.000585514166759999
USA,FGA,2022-05-28,-1,Omicron 21L,0.02534074,0.0006421531037476
USA,FGA,2022-05-28,0,Omicron 21L,0.02652691999999998,0.000703677484686399
USA,FGA,2022-05-28,1,Omicron 21L,0.027584910000000018,0.000760927259708101
USA,FGA,2022-05-28,2,Omicron 21L,0.028626829999999992,0.0008194953958488995
USA,FGA,2022-05-28,3,Omicron 21L,0.029593800000000003,0.0008757929984400002
USA,FGA,2022-05-28,4,Omicron 21L,0.030495420000000023,0.0009299706409764014
USA,FGA,2022-05-28,5,Omicron 21L,0.031233490000000003,0.0009755308975801001
USA,FGA,2022-05-28,6,Omicron 21L,0.03185091000000001,0.0010144804678281006
USA,FGA,2022-05-28,7,Omicron 21L,0.03237174000000001,0.0010479295506276006
USA,FGA,2022-05-28,8,Omicron 21L,0.03281927000000001,0.0010771044833329008
USA,FGA,2022-05-28,9,Omicron 21L,0.03312051000000002,0.0010969681826601013
USA,FGA,2022-05-28,10,Omicron 21L,0.033267729999999995,0.0011067418593528997
USA,FGA,2022-05-28,11,Omicron 21L,0.033271190000000006,0.0011069720840161004
USA,FGA,2022-05-28,12,Omicron 21L,0.033242489999999986,0.001105063141400099
USA,FGA,2022-05-28,13,Omicron 21L,0.033189083999999994,0.0011015152967590557
USA,FGA,2022-05-28,-14,Omicron 22A,0.004035189,1.6282750265720998e-05
USA,FGA,2022-05-28,-13,Omicron 22A,0.004616491,2.1311989153081004e-05
USA,FGA,2022-05-28,-12,Omicron 22A,0.005259059,2.7657701565481e-05
USA,FGA,2022-05-28,-11,Omicron 22A,0.0059535890000000005,3.544522198092101e-05
USA,FGA,2022-05-28,-10,Omicron 22A,0.006709482000000001,4.5017148708324015e-05
USA,FGA,2022-05-28,-9,Omicron 22A,0.007587567,5.7571172979489e-05
USA,FGA,2022-05-28,-8,Omicron 22A,0.00851582,7.251919027240001e-05
USA,FGA,2022-05-28,-7,Omicron 22A,0.009544689000000002,9.110108810672104e-05
USA,FGA,2022-05-28,-6,Omicron 22A,0.010630556,0.00011300872086913599
USA,FGA,2022-05-28,-5,Omicron 22A,0.011822291000000002,0.00013976656448868105
USA,FGA,2022-05-28,-4,Omicron 22A,0.013162389999999996,0.00017324851051209988
USA,FGA,2022-05-28,-3,Omicron 22A,0.014545057,0.000211558683133249
USA,FGA,2022-05-28,-2,Omicron 22A,0.016069959999999998,0.0002582436144015999
USA,FGA,2022-05-28,-1,Omicron 22A,0.017713785,0.00031377817902622496
USA,FGA,2022-05-28,0,Omicron 22A,0.019437547999999995,0.0003778182722523038
USA,FGA,2022-05-28,1,Omicron 22A,0.021257981999999998,0.0004519017987123239
USA,FGA,2022-05-28,2,Omicron 22A,0.023136079,0.000535278151494241
USA,FGA,2022-05-28,3,Omicron 22A,0.025109186999999998,0.000630471271800969
USA,FGA,2022-05-28,4,Omicron 22A,0.027166023999999997,0.0007379928599685759
USA,FGA,2022-05-28,5,Omicron 22A,0.029319676999999995,0.0008596434593843287
USA,FGA,2022-05-28,6,Omicron 22A,0.03155924799999999,0.0009959861343255035
USA,FGA,2022-05-28,7,Omicron 22A,0.033881083000000006,0.0011479277852528894
USA,FGA,2022-05-28,8,Omicron 22A,0.03617937,0.0013089468135969002
USA,FGA,2022-05-28,9,Omicron 22A,0.03856825,0.0014875099080625
USA,FGA,2022-05-28,10,Omicron 22A,0.04099475999999999,0.0016805703474575993
USA,FGA,2022-05-28,11,Omicron 22A,0.043409139,0.001884353348721321
USA,FGA,2022-05-28,12,Omicron 22A,0.045978345999999996,0.0021140083008957156
USA,FGA,2022-05-28,13,Omicron 22A,0.04833371,0.0023361475223641
USA,FGA,2022-05-28,-14,Omicron 22B,0.0017715844999999994,3.138511640640248e-06
USA,FGA,2022-05-28,-13,Omicron 22B,0.0022422510000000007,5.027689547001003e-06
USA,FGA,2022-05-28,-12,Omicron 22B,0.0027855580000000005,7.759333371364002e-06
USA,FGA,2022-05-28,-11,Omicron 22B,0.0034262860000000006,1.1739435753796004e-05
USA,FGA,2022-05-28,-10,Omicron 22B,0.0041317650000000025,1.7071482015225022e-05
USA,FGA,2022-05-28,-9,Omicron 22B,0.004996786,2.4967870329795995e-05
USA,FGA,2022-05-28,-8,Omicron 22B,0.005982846,3.5794446259716e-05
USA,FGA,2022-05-28,-7,Omicron 22B,0.007110521000000002,5.0559508891441026e-05
USA,FGA,2022-05-28,-6,Omicron 22B,0.008429255,7.1052339855025e-05
USA,FGA,2022-05-28,-5,Omicron 22B,0.009962695000000004,9.925529166302508e-05
USA,FGA,2022-05-28,-4,Omicron 22B,0.011656036000000002,0.00013586317523329604
USA,FGA,2022-05-28,-3,Omicron 22B,0.013585529999999998,0.00018456662538089995
USA,FGA,2022-05-28,-2,Omicron 22B,0.015754527999999997,0.0002482051525027839
USA,FGA,2022-05-28,-1,Omicron 22B,0.018135242000000003,0.0003288870023985641
USA,FGA,2022-05-28,0,Omicron 22B,0.020820179999999994,0.00043347989523239973
USA,FGA,2022-05-28,1,Omicron 22B,0.023794066999999995,0.0005661576244004887
USA,FGA,2022-05-28,2,Omicron 22B,0.027048410000000002,0.0007316164835281001
USA,FGA,2022-05-28,3,Omicron 22B,0.030719417,0.000943682580819889
USA,FGA,2022-05-28,4,Omicron 22B,0.03471945000000001,0.0012054402083025008
USA,FGA,2022-05-28,5,Omicron 22B,0.039130134999999996,0.0015311674651182247
USA,FGA,2022-05-28,6,Omicron 22B,0.04390002999999999,0.0019272126340008993
USA,FGA,2022-05-28,7,Omicron 22B,0.049139840000000004,0.0024147238752256005
USA,FGA,2022-05-28,8,Omicron 22B,0.05451737000000001,0.002972143631716901
USA,FGA,2022-05-28,9,Omicron 22B,0.06014873999999999,0.0036178709235875992
USA,FGA,2022-05-28,10,Omicron 22B,0.06630033,0.004395733758108901
USA,FGA,2022-05-28,11,Omicron 22B,0.07276337999999999,0.0052945094690243985
USA,FGA,2022-05-28,12,Omicron 22B,0.07967077599999998,0.006347432548442174
USA,FGA,2022-05-28,13,Omicron 22B,0.08687608,0.007547453276166399
USA,FGA,2022-05-28,-14,Omicron 22C,0.014843269999999964,0.00022032266429289894
USA,FGA,2022-05-28,-13,Omicron 22C,0.01766416000000004,0.0003120225485056014
USA,FGA,2022-05-28,-12,Omicron 22C,0.02051510000000001,0.00042086932801000033
USA,FGA,2022-05-28,-11,Omicron 22C,0.023487829999999987,0.0005516781581088995
