location,model,pivot_date,variant,date,median_ga,ga_upper_80,ga_lower_80
USA,GARW,2022-04-15,Omicron 21L,2022-04-10,1.3265698,1.4069963,1.2471244
USA,GARW,2022-04-15,Omicron 21L,2022-04-11,1.325783,1.4100494,1.2439078
USA,GARW,2022-04-15,Omicron 21L,2022-04-12,1.325746,1.4134593,1.2404364
USA,GARW,2022-04-15,Omicron 21L,2022-04-13,1.3235061,1.4214758,1.2333169
USA,GARW,2022-04-15,Omicron 21L,2022-04-14,1.3223608,1.4203923,1.2296919
USA,GARW,2022-04-15,Omicron 21L,2022-04-15,1.3199135,1.4280646,1.219604
USA,GARW,2022-04-15,Omicron 22C,2022-01-02,1.9029146,1.9936681,1.8103865
USA,GARW,2022-04-15,Omicron 22C,2022-01-03,1.9038503,1.9913914,1.8109857
USA,GARW,2022-04-15,Omicron 22C,2022-01-04,1.9027692,1.9882953,1.8100599
USA,GARW,2022-04-15,Omicron 22C,2022-01-05,1.9027238,1.9891632,1.8129045
USA,GARW,2022-04-15,Omicron 22C,2022-01-06,1.9019856,1.9891012,1.8135462
USA,GARW,2022-04-15,Omicron 22C,2022-01-07,1.90135,1.9892163,1.8151282
USA,GARW,2022-04-15,Omicron 22C,2022-01-08,1.9011552,1.9886352,1.8155397
USA,GARW,2022-04-15,Omicron 22C,2022-01-09,1.9014585,1.9877692,1.815311
USA,GARW,2022-04-15,Omicron 22C,2022-01-10,1.9012356,1.9882704,1.8157709
USA,GARW,2022-04-15,Omicron 22C,2022-01-11,1.9018874,1.9887449,1.816093
USA,GARW,2022-04-15,Omicron 22C,2022-01-12,1.9026372,1.988504,1.816669
USA,GARW,2022-04-15,Omicron 22C,2022-01-13,1.9037687,1.9883702,1.8182577
USA,GARW,2022-04-15,Omicron 22C,2022-01-14,1.9033713,1.9880905,1.8177892
USA,GARW,2022-04-15,Omicron 22C,2022-01-15,1.9020741,1.9885906,1.8177214
USA,GARW,2022-04-15,Omicron 22C,2022-01-16,1.9017141,1.9883643,1.8175142
USA,GARW,2022-04-15,Omicron 22C,2022-01-17,1.9017186,1.987804,1.8180196
USA,GARW,2022-04-15,Omicron 22C,2022-01-18,1.9015051,1.986623,1.8180218
USA,GARW,2022-04-15,Omicron 22C,2022-01-19,1.9009672,1.9867563,1.8178618
USA,GARW,2022-04-15,Omicron 22C,2022-01-20,1.9006002,1.9877691,1.818471
USA,GARW,2022-04-15,Omicron 22C,2022-01-21,1.9001929,1.9880102,1.8177664
USA,GARW,2022-04-15,Omicron 22C,2022-01-22,1.9000013,1.9869144,1.8170263
USA,GARW,2022-04-15,Omicron 22C,2022-01-23,1.9000046,1.9865398,1.816683
USA,GARW,2022-04-15,Omicron 22C,2022-01-24,1.9011934,1.9877269,1.8169117
USA,GARW,2022-04-15,Omicron 22C,2022-01-25,1.9012227,1.9873685,1.8189522
USA,GARW,2022-04-15,Omicron 22C,2022-01-26,1.9024494,1.9862553,1.8199782
USA,GARW,2022-04-15,Omicron 22C,2022-01-27,1.9029536,1.9860716,1.8200855
USA,GARW,2022-04-15,Omicron 22C,2022-01-28,1.9034175,1.9866321,1.8217945
USA,GARW,2022-04-15,Omicron 22C,2022-01-29,1.9035401,1.9868708,1.8224149
USA,GARW,2022-04-15,Omicron 22C,2022-01-30,1.9045517,1.9876294,1.8243165
USA,GARW,2022-04-15,Omicron 22C,2022-01-31,1.9053397,1.9882803,1.8255107
USA,GARW,2022-04-15,Omicron 22C,2022-02-01,1.9066803,1.9906793,1.826304
USA,GARW,2022-04-15,Omicron 22C,2022-02-02,1.9075084,1.9923859,1.8277203
USA,GARW,2022-04-15,Omicron 22C,2022-02-03,1.9076929,1.9931378,1.8282918
USA,GARW,2022-04-15,Omicron 22C,2022-02-04,1.9077575,1.9931978,1.8302958
USA,GARW,2022-04-15,Omicron 22C,2022-02-05,1.9083242,1.9945982,1.8310866
USA,GARW,2022-04-15,Omicron 22C,2022-02-06,1.9091024,1.9943265,1.8314476
USA,GARW,2022-04-15,Omicron 22C,2022-02-07,1.9091513,1.9937353,1.8326594
USA,GARW,2022-04-15,Omicron 22C,2022-02-08,1.9090863,1.9929867,1.8331884
USA,GARW,2022-04-15,Omicron 22C,2022-02-09,1.9095281,1.9930978,1.8344538
USA,GARW,2022-04-15,Omicron 22C,2022-02-10,1.9093308,1.9923298,1.8352604
USA,GARW,2022-04-15,Omicron 22C,2022-02-11,1.9100609,1.9922985,1.8354006
USA,GARW,2022-04-15,Omicron 22C,2022-02-12,1.9090075,1.9917738,1.8358885
USA,GARW,2022-04-15,Omicron 22C,2022-02-13,1.9087212,1.9898274,1.8367279
USA,GARW,2022-04-15,Omicron 22C,2022-02-14,1.9083359,1.9882483,1.8367437
USA,GARW,2022-04-15,Omicron 22C,2022-02-15,1.9085741,1.9884772,1.8374293
USA,GARW,2022-04-15,Omicron 22C,2022-02-16,1.9082494,1.9873393,1.8370917
USA,GARW,2022-04-15,Omicron 22C,2022-02-17,1.9075423,1.9866382,1.8363848
USA,GARW,2022-04-15,Omicron 22C,2022-02-18,1.9074814,1.9848922,1.8359857
USA,GARW,2022-04-15,Omicron 22C,2022-02-19,1.9066031,1.9829679,1.8359703
USA,GARW,2022-04-15,Omicron 22C,2022-02-20,1.9062898,1.9833989,1.8356124
USA,GARW,2022-04-15,Omicron 22C,2022-02-21,1.9060223,1.9820296,1.836599
USA,GARW,2022-04-15,Omicron 22C,2022-02-22,1.9058249,1.9810758,1.8372412
USA,GARW,2022-04-15,Omicron 22C,2022-02-23,1.9061089,1.9799702,1.8374721
USA,GARW,2022-04-15,Omicron 22C,2022-02-24,1.9053484,1.9778881,1.8369437
USA,GARW,2022-04-15,Omicron 22C,2022-02-25,1.9047451,1.9769194,1.8365165
USA,GARW,2022-04-15,Omicron 22C,2022-02-26,1.9044212,1.9753397,1.8371178
USA,GARW,2022-04-15,Omicron 22C,2022-02-27,1.90359,1.9739443,1.8375084
USA,GARW,2022-04-15,Omicron 22C,2022-02-28,1.9036264,1.9723731,1.8382188
USA,GARW,2022-04-15,Omicron 22C,2022-03-01,1.9028397,1.9708228,1.8377904
USA,GARW,2022-04-15,Omicron 22C,2022-03-02,1.9022506,1.9696206,1.837483
USA,GARW,2022-04-15,Omicron 22C,2022-03-03,1.9018745,1.9695504,1.8379716
USA,GARW,2022-04-15,Omicron 22C,2022-03-04,1.901026,1.9687309,1.8371277
USA,GARW,2022-04-15,Omicron 22C,2022-03-05,1.901243,1.9683108,1.8388684
USA,GARW,2022-04-15,Omicron 22C,2022-03-06,1.9006735,1.9665679,1.8389528
USA,GARW,2022-04-15,Omicron 22C,2022-03-07,1.9000018,1.9659349,1.8390567
USA,GARW,2022-04-15,Omicron 22C,2022-03-08,1.8999585,1.9655901,1.8379024
USA,GARW,2022-04-15,Omicron 22C,2022-03-09,1.8987477,1.9650569,1.8362759
USA,GARW,2022-04-15,Omicron 22C,2022-03-10,1.8983402,1.9650843,1.8344595
USA,GARW,2022-04-15,Omicron 22C,2022-03-11,1.8975942,1.9640375,1.8344383
USA,GARW,2022-04-15,Omicron 22C,2022-03-12,1.8961804,1.9630914,1.8326638
USA,GARW,2022-04-15,Omicron 22C,2022-03-13,1.8953534,1.9619522,1.8322921
USA,GARW,2022-04-15,Omicron 22C,2022-03-14,1.8943712,1.9606098,1.8314852
USA,GARW,2022-04-15,Omicron 22C,2022-03-15,1.8935103,1.9588523,1.8302146
USA,GARW,2022-04-15,Omicron 22C,2022-03-16,1.8920337,1.957608,1.8296199
USA,GARW,2022-04-15,Omicron 22C,2022-03-17,1.8913977,1.9567744,1.8286422
USA,GARW,2022-04-15,Omicron 22C,2022-03-18,1.8905369,1.9564561,1.827439
USA,GARW,2022-04-15,Omicron 22C,2022-03-19,1.8898404,1.9555964,1.8265208
USA,GARW,2022-04-15,Omicron 22C,2022-03-20,1.8889563,1.954988,1.8251626
USA,GARW,2022-04-15,Omicron 22C,2022-03-21,1.8886645,1.9550414,1.8236684
USA,GARW,2022-04-15,Omicron 22C,2022-03-22,1.8878405,1.9561276,1.8217092
USA,GARW,2022-04-15,Omicron 22C,2022-03-23,1.8873296,1.9568787,1.8210557
USA,GARW,2022-04-15,Omicron 22C,2022-03-24,1.887022,1.9560829,1.8208514
USA,GARW,2022-04-15,Omicron 22C,2022-03-25,1.8862481,1.956337,1.8205109
USA,GARW,2022-04-15,Omicron 22C,2022-03-26,1.8863548,1.9568117,1.8208903
USA,GARW,2022-04-15,Omicron 22C,2022-03-27,1.8866674,1.9579221,1.8203723
USA,GARW,2022-04-15,Omicron 22C,2022-03-28,1.8868394,1.9585366,1.8208389
USA,GARW,2022-04-15,Omicron 22C,2022-03-29,1.8867931,1.9613378,1.8215284
USA,GARW,2022-04-15,Omicron 22C,2022-03-30,1.8879943,1.963353,1.8221982
USA,GARW,2022-04-15,Omicron 22C,2022-03-31,1.8887517,1.96446,1.8223996
USA,GARW,2022-04-15,Omicron 22C,2022-04-01,1.8887159,1.9668512,1.8223608
USA,GARW,2022-04-15,Omicron 22C,2022-04-02,1.888547,1.9667741,1.8230428
USA,GARW,2022-04-15,Omicron 22C,2022-04-03,1.8893652,1.9686255,1.8232005
USA,GARW,2022-04-15,Omicron 22C,2022-04-04,1.8909379,1.9698536,1.823067
USA,GARW,2022-04-15,Omicron 22C,2022-04-05,1.8913069,1.970439,1.8230252
USA,GARW,2022-04-15,Omicron 22C,2022-04-06,1.8913045,1.9711859,1.8227834
USA,GARW,2022-04-15,Omicron 22C,2022-04-07,1.8917356,1.9722861,1.8216472
USA,GARW,2022-04-15,Omicron 22C,2022-04-08,1.8921983,1.9722466,1.8199589
USA,GARW,2022-04-15,Omicron 22C,2022-04-09,1.8922606,1.9727875,1.8174238
USA,GARW,2022-04-15,Omicron 22C,2022-04-10,1.8920703,1.9730095,1.8170435
USA,GARW,2022-04-15,Omicron 22C,2022-04-11,1.8905584,1.9747921,1.8142805
USA,GARW,2022-04-15,Omicron 22C,2022-04-12,1.8891046,1.9759362,1.8094987
USA,GARW,2022-04-15,Omicron 22C,2022-04-13,1.8863702,1.9762733,1.8044404
USA,GARW,2022-04-15,Omicron 22C,2022-04-14,1.8825843,1.9749088,1.799311
USA,GARW,2022-04-15,Omicron 22C,2022-04-15,1.8789611,1.9739467,1.7929783
USA,GARW,2022-04-22,Delta,2022-01-09,0.5747554,0.60747874,0.54411125
USA,GARW,2022-04-22,Delta,2022-01-10,0.57546914,0.60504144,0.5464164
USA,GARW,2022-04-22,Delta,2022-01-11,0.5759403,0.60438347,0.5486527
USA,GARW,2022-04-22,Delta,2022-01-12,0.57631654,0.60455203,0.5510743
USA,GARW,2022-04-22,Delta,2022-01-13,0.5771251,0.6039256,0.55203575
USA,GARW,2022-04-22,Delta,2022-01-14,0.57699156,0.60370743,0.5535633
USA,GARW,2022-04-22,Delta,2022-01-15,0.57766116,0.6036321,0.5543254
USA,GARW,2022-04-22,Delta,2022-01-16,0.5780068,0.6037179,0.5554363
USA,GARW,2022-04-22,Delta,2022-01-17,0.578064,0.60373265,0.5564286
USA,GARW,2022-04-22,Delta,2022-01-18,0.57796985,0.60342324,0.5578353
USA,GARW,2022-04-22,Delta,2022-01-19,0.5783485,0.60377157,0.5585403
USA,GARW,2022-04-22,Delta,2022-01-20,0.5788195,0.6038157,0.5595044
USA,GARW,2022-04-22,Delta,2022-01-21,0.5796611,0.6040187,0.559805
USA,GARW,2022-04-22,Delta,2022-01-22,0.5804597,0.60522306,0.560561
USA,GARW,2022-04-22,Delta,2022-01-23,0.5816057,0.60597247,0.5616656
USA,GARW,2022-04-22,Delta,2022-01-24,0.583066,0.60696423,0.5627584
USA,GARW,2022-04-22,Delta,2022-01-25,0.58465266,0.60753506,0.5641794
USA,GARW,2022-04-22,Delta,2022-01-26,0.58646786,0.60916626,0.56637675
USA,GARW,2022-04-22,Delta,2022-01-27,0.5885117,0.61087745,0.5682306
USA,GARW,2022-04-22,Delta,2022-01-28,0.5907527,0.61290663,0.5700149
USA,GARW,2022-04-22,Delta,2022-01-29,0.59288377,0.61484116,0.5726027
USA,GARW,2022-04-22,Delta,2022-01-30,0.59542775,0.61721903,0.5758907
USA,GARW,2022-04-22,Delta,2022-01-31,0.59813476,0.619861,0.5793521
USA,GARW,2022-04-22,Delta,2022-02-01,0.6016427,0.62283623,0.5835918
USA,GARW,2022-04-22,Delta,2022-02-02,0.605802,0.62641335,0.5880343
USA,GARW,2022-04-22,Delta,2022-02-03,0.6104064,0.6303605,0.59219694
USA,GARW,2022-04-22,Delta,2022-02-04,0.6150323,0.63478273,0.5962466
USA,GARW,2022-04-22,Delta,2022-02-05,0.6198906,0.64038306,0.5999582
USA,GARW,2022-04-22,Delta,2022-02-06,0.6251817,0.64658004,0.6042967
USA,GARW,2022-04-22,Delta,2022-02-07,0.630275,0.65289205,0.6078544
USA,GARW,2022-04-22,Delta,2022-02-08,0.63626456,0.6597428,0.6127169
USA,GARW,2022-04-22,Delta,2022-02-09,0.6421243,0.6672027,0.6174176
USA,GARW,2022-04-22,Delta,2022-02-10,0.64783424,0.67472166,0.6215258
USA,GARW,2022-04-22,Delta,2022-02-11,0.65325797,0.6820133,0.62566054
USA,GARW,2022-04-22,Delta,2022-02-12,0.65862685,0.6892986,0.6299536
USA,GARW,2022-04-22,Delta,2022-02-13,0.6639592,0.6971913,0.6339157
USA,GARW,2022-04-22,Delta,2022-02-14,0.6694895,0.70329356,0.6380952
USA,GARW,2022-04-22,Delta,2022-02-15,0.67446053,0.70865524,0.64204264
USA,GARW,2022-04-22,Delta,2022-02-16,0.67944956,0.7144593,0.64655477
USA,GARW,2022-04-22,Delta,2022-02-17,0.68506676,0.7196174,0.6509384
USA,GARW,2022-04-22,Delta,2022-02-18,0.6894759,0.7247471,0.65492785
USA,GARW,2022-04-22,Delta,2022-02-19,0.6945201,0.73043877,0.6587948
USA,GARW,2022-04-22,Delta,2022-02-20,0.69870925,0.73588103,0.662542
USA,GARW,2022-04-22,Delta,2022-02-21,0.7029953,0.7399494,0.6651794
USA,GARW,2022-04-22,Delta,2022-02-22,0.7056761,0.74488664,0.6683787
USA,GARW,2022-04-22,Delta,2022-02-23,0.7088637,0.74827063,0.6716282
USA,GARW,2022-04-22,Delta,2022-02-24,0.71185887,0.75150627,0.6744106
USA,GARW,2022-04-22,Delta,2022-02-25,0.71438766,0.7554602,0.6761048
USA,GARW,2022-04-22,Delta,2022-02-26,0.71679676,0.75916994,0.6777394
USA,GARW,2022-04-22,Delta,2022-02-27,0.718943,0.76318026,0.67915297
USA,GARW,2022-04-22,Delta,2022-02-28,0.72114253,0.766183,0.6798824
USA,GARW,2022-04-22,Delta,2022-03-01,0.72237855,0.7678747,0.6809248
USA,GARW,2022-04-22,Delta,2022-03-02,0.72351265,0.7694996,0.68173504
USA,GARW,2022-04-22,Delta,2022-03-03,0.72493577,0.77089316,0.6825881
USA,GARW,2022-04-22,Delta,2022-03-04,0.7255949,0.7720386,0.6822941
USA,GARW,2022-04-22,Delta,2022-03-05,0.7254406,0.7732984,0.6821965
USA,GARW,2022-04-22,Delta,2022-03-06,0.72576505,0.77438325,0.68115115
USA,GARW,2022-04-22,Delta,2022-03-07,0.72625035,0.7753527,0.6803981
USA,GARW,2022-04-22,Delta,2022-03-08,0.72604996,0.77616525,0.68007755
USA,GARW,2022-04-22,Delta,2022-03-09,0.7263617,0.77718514,0.6800075
USA,GARW,2022-04-22,Delta,2022-03-10,0.7266034,0.7775032,0.67958665
USA,GARW,2022-04-22,Delta,2022-03-11,0.72640616,0.77786183,0.67829007
USA,GARW,2022-04-22,Delta,2022-03-12,0.72708213,0.7784768,0.67831874
USA,GARW,2022-04-22,Delta,2022-03-13,0.72634375,0.7788767,0.6781589
USA,GARW,2022-04-22,Delta,2022-03-14,0.72612447,0.7793267,0.67739904
USA,GARW,2022-04-22,Delta,2022-03-15,0.7260873,0.7794886,0.6767508
USA,GARW,2022-04-22,Delta,2022-03-16,0.72593236,0.7798055,0.6753436
USA,GARW,2022-04-22,Delta,2022-03-17,0.725563,0.7801979,0.6743435
USA,GARW,2022-04-22,Delta,2022-03-18,0.7253676,0.7811018,0.67348504
USA,GARW,2022-04-22,Delta,2022-03-19,0.7252414,0.7822167,0.6733458
USA,GARW,2022-04-22,Delta,2022-03-20,0.725072,0.7828885,0.6738828
USA,GARW,2022-04-22,Delta,2022-03-21,0.7252723,0.78382564,0.6740607
USA,GARW,2022-04-22,Delta,2022-03-22,0.7256074,0.7847026,0.67415375
USA,GARW,2022-04-22,Delta,2022-03-23,0.7262374,0.78531456,0.6736866
USA,GARW,2022-04-22,Delta,2022-03-24,0.7268484,0.78625715,0.6732935
USA,GARW,2022-04-22,Delta,2022-03-25,0.72754216,0.7873723,0.67341816
USA,GARW,2022-04-22,Delta,2022-03-26,0.72870207,0.7882596,0.6736089
USA,GARW,2022-04-22,Delta,2022-03-27,0.72942126,0.7886318,0.6740487
USA,GARW,2022-04-22,Delta,2022-03-28,0.73030734,0.7896322,0.6732925
USA,GARW,2022-04-22,Delta,2022-03-29,0.7314327,0.7912823,0.67328995
USA,GARW,2022-04-22,Delta,2022-03-30,0.73241556,0.79185957,0.67293346
USA,GARW,2022-04-22,Delta,2022-03-31,0.73304427,0.79347974,0.6734387
USA,GARW,2022-04-22,Delta,2022-04-01,0.73377407,0.79479647,0.6734551
USA,GARW,2022-04-22,Delta,2022-04-02,0.73446596,0.79574805,0.6737022
USA,GARW,2022-04-22,Delta,2022-04-03,0.7351645,0.7981964,0.672543
USA,GARW,2022-04-22,Delta,2022-04-04,0.7357439,0.7996245,0.6733905
USA,GARW,2022-04-22,Delta,2022-04-05,0.73591924,0.8000291,0.67294604
USA,GARW,2022-04-22,Delta,2022-04-06,0.7365738,0.80019057,0.67227733
USA,GARW,2022-04-22,Delta,2022-04-07,0.7376261,0.80069137,0.67235166
USA,GARW,2022-04-22,Delta,2022-04-08,0.73800194,0.80166703,0.67205834
USA,GARW,2022-04-22,Delta,2022-04-09,0.7382119,0.8018175,0.6700733
USA,GARW,2022-04-22,Delta,2022-04-10,0.73737055,0.8012222,0.66828704
USA,GARW,2022-04-22,Delta,2022-04-11,0.7363947,0.8028272,0.6663717
USA,GARW,2022-04-22,Delta,2022-04-12,0.735473,0.8039906,0.66467565
USA,GARW,2022-04-22,Delta,2022-04-13,0.7351841,0.80368745,0.6633648
USA,GARW,2022-04-22,Delta,2022-04-14,0.73459363,0.8043821,0.6622654
USA,GARW,2022-04-22,Delta,2022-04-15,0.7325884,0.8047323,0.66114044
USA,GARW,2022-04-22,Delta,2022-04-16,0.7312403,0.80389786,0.6592844
USA,GARW,2022-04-22,Delta,2022-04-17,0.73204476,0.8041761,0.65917027
USA,GARW,2022-04-22,Delta,2022-04-18,0.7313333,0.80521315,0.65755427
USA,GARW,2022-04-22,Delta,2022-04-19,0.73093843,0.8061154,0.6559263
USA,GARW,2022-04-22,Delta,2022-04-20,0.7311218,0.8049759,0.6535503
USA,GARW,2022-04-22,Delta,2022-04-21,0.72920656,0.80535394,0.64940286
USA,GARW,2022-04-22,Delta,2022-04-22,0.72774935,0.8065244,0.6474858
USA,GARW,2022-04-22,Omicron 21K,2022-01-09,1.0127354,1.0335501,0.99473476
USA,GARW,2022-04-22,Omicron 21K,2022-01-10,1.0130563,1.0320237,0.99645877
USA,GARW,2022-04-22,Omicron 21K,2022-01-11,1.0130627,1.0313885,0.9965807
USA,GARW,2022-04-22,Omicron 21K,2022-01-12,1.0134157,1.0307839,0.99678314
USA,GARW,2022-04-22,Omicron 21K,2022-01-13,1.0132203,1.0300707,0.9966898
USA,GARW,2022-04-22,Omicron 21K,2022-01-14,1.0131269,1.0294689,0.99696
USA,GARW,2022-04-22,Omicron 21K,2022-01-15,1.0129793,1.0288241,0.9967071
USA,GARW,2022-04-22,Omicron 21K,2022-01-16,1.0126852,1.028534,0.9963506
USA,GARW,2022-04-22,Omicron 21K,2022-01-17,1.0122662,1.028087,0.99609077
USA,GARW,2022-04-22,Omicron 21K,2022-01-18,1.0115712,1.027464,0.9954888
USA,GARW,2022-04-22,Omicron 21K,2022-01-19,1.0108583,1.0268561,0.9954541
USA,GARW,2022-04-22,Omicron 21K,2022-01-20,1.0106091,1.0263585,0.9947603
USA,GARW,2022-04-22,Omicron 21K,2022-01-21,1.0101191,1.0257925,0.99429286
USA,GARW,2022-04-22,Omicron 21K,2022-01-22,1.0095949,1.0250162,0.99310523
USA,GARW,2022-04-22,Omicron 21K,2022-01-23,1.009065,1.0247204,0.9927578
USA,GARW,2022-04-22,Omicron 21K,2022-01-24,1.0081844,1.0238273,0.99140674
USA,GARW,2022-04-22,Omicron 21K,2022-01-25,1.0071199,1.022921,0.9903413
USA,GARW,2022-04-22,Omicron 21K,2022-01-26,1.005889,1.0217164,0.98885596
USA,GARW,2022-04-22,Omicron 21K,2022-01-27,1.004208,1.0199318,0.9872103
USA,GARW,2022-04-22,Omicron 21K,2022-01-28,1.0020956,1.0177369,0.98514295
USA,GARW,2022-04-22,Omicron 21K,2022-01-29,0.9997885,1.0148767,0.9828808
USA,GARW,2022-04-22,Omicron 21K,2022-01-30,0.99689627,1.0114312,0.98017895
USA,GARW,2022-04-22,Omicron 21K,2022-01-31,0.9932593,1.0079132,0.9767451
USA,GARW,2022-04-22,Omicron 21K,2022-02-01,0.98899007,1.0037485,0.9727855
USA,GARW,2022-04-22,Omicron 21K,2022-02-02,0.98419356,0.9987962,0.9687523
USA,GARW,2022-04-22,Omicron 21K,2022-02-03,0.97872436,0.9926371,0.9636198
USA,GARW,2022-04-22,Omicron 21K,2022-02-04,0.9730866,0.9864184,0.9581978
USA,GARW,2022-04-22,Omicron 21K,2022-02-05,0.96694446,0.9805258,0.95239997
USA,GARW,2022-04-22,Omicron 21K,2022-02-06,0.96084565,0.9736473,0.9461909
USA,GARW,2022-04-22,Omicron 21K,2022-02-07,0.9544653,0.9672969,0.93979096
USA,GARW,2022-04-22,Omicron 21K,2022-02-08,0.9480864,0.9607737,0.93298984
USA,GARW,2022-04-22,Omicron 21K,2022-02-09,0.94144964,0.9541397,0.92660654
USA,GARW,2022-04-22,Omicron 21K,2022-02-10,0.93536735,0.94848794,0.92010653
USA,GARW,2022-04-22,Omicron 21K,2022-02-11,0.9295279,0.94253993,0.9138267
USA,GARW,2022-04-22,Omicron 21K,2022-02-12,0.923812,0.9372343,0.90792125
USA,GARW,2022-04-22,Omicron 21K,2022-02-13,0.9185066,0.9320558,0.9027202
USA,GARW,2022-04-22,Omicron 21K,2022-02-14,0.9137976,0.9270642,0.8979574
USA,GARW,2022-04-22,Omicron 21K,2022-02-15,0.9095161,0.9223389,0.893818
USA,GARW,2022-04-22,Omicron 21K,2022-02-16,0.905472,0.9184598,0.8902773
USA,GARW,2022-04-22,Omicron 21K,2022-02-17,0.901862,0.91459715,0.88714683
USA,GARW,2022-04-22,Omicron 21K,2022-02-18,0.89851415,0.9112464,0.8843492
USA,GARW,2022-04-22,Omicron 21K,2022-02-19,0.8956568,0.90815145,0.88185173
USA,GARW,2022-04-22,Omicron 21K,2022-02-20,0.89311045,0.9055321,0.88015604
USA,GARW,2022-04-22,Omicron 21K,2022-02-21,0.8906708,0.9028357,0.8782947
USA,GARW,2022-04-22,Omicron 21K,2022-02-22,0.8884612,0.9009824,0.87634575
USA,GARW,2022-04-22,Omicron 21K,2022-02-23,0.8867992,0.899497,0.8746247
USA,GARW,2022-04-22,Omicron 21K,2022-02-24,0.8855448,0.8981104,0.87289745
USA,GARW,2022-04-22,Omicron 21K,2022-02-25,0.88433975,0.8972099,0.8716968
USA,GARW,2022-04-22,Omicron 21K,2022-02-26,0.88331914,0.89597106,0.87092215
USA,GARW,2022-04-22,Omicron 21K,2022-02-27,0.8826183,0.8952074,0.8698849
USA,GARW,2022-04-22,Omicron 21K,2022-02-28,0.88217366,0.89430475,0.8691854
USA,GARW,2022-04-22,Omicron 21K,2022-03-01,0.8816303,0.8937182,0.86877376
USA,GARW,2022-04-22,Omicron 21K,2022-03-02,0.8814368,0.89316684,0.8685145
USA,GARW,2022-04-22,Omicron 21K,2022-03-03,0.881162,0.89277124,0.8686284
USA,GARW,2022-04-22,Omicron 21K,2022-03-04,0.88105303,0.89277947,0.8681588
USA,GARW,2022-04-22,Omicron 21K,2022-03-05,0.88114524,0.8929236,0.8681403
USA,GARW,2022-04-22,Omicron 21K,2022-03-06,0.881259,0.89274293,0.8682399
USA,GARW,2022-04-22,Omicron 21K,2022-03-07,0.8814279,0.89290184,0.8681177
USA,GARW,2022-04-22,Omicron 21K,2022-03-08,0.88164616,0.89317155,0.8683103
USA,GARW,2022-04-22,Omicron 21K,2022-03-09,0.8818532,0.8933741,0.86850834
USA,GARW,2022-04-22,Omicron 21K,2022-03-10,0.882225,0.89382243,0.8686153
USA,GARW,2022-04-22,Omicron 21K,2022-03-11,0.88241136,0.89438623,0.8686567
USA,GARW,2022-04-22,Omicron 21K,2022-03-12,0.88283294,0.89518046,0.8688693
USA,GARW,2022-04-22,Omicron 21K,2022-03-13,0.88307786,0.8953999,0.86906683
USA,GARW,2022-04-22,Omicron 21K,2022-03-14,0.88354254,0.8963778,0.8693199
USA,GARW,2022-04-22,Omicron 21K,2022-03-15,0.88410664,0.8971975,0.8698793
USA,GARW,2022-04-22,Omicron 21K,2022-03-16,0.8846389,0.89821887,0.8701668
USA,GARW,2022-04-22,Omicron 21K,2022-03-17,0.88517356,0.8992852,0.8706164
USA,GARW,2022-04-22,Omicron 21K,2022-03-18,0.88589627,0.9001374,0.87094134
USA,GARW,2022-04-22,Omicron 21K,2022-03-19,0.8866209,0.9012495,0.8713504
USA,GARW,2022-04-22,Omicron 21K,2022-03-20,0.88737637,0.9025498,0.8719397
USA,GARW,2022-04-22,Omicron 21K,2022-03-21,0.88833195,0.9039101,0.8724357
USA,GARW,2022-04-22,Omicron 21K,2022-03-22,0.889422,0.9051304,0.87321305
USA,GARW,2022-04-22,Omicron 21K,2022-03-23,0.890319,0.9059554,0.87401175
USA,GARW,2022-04-22,Omicron 21K,2022-03-24,0.89105475,0.9072206,0.87448686
USA,GARW,2022-04-22,Omicron 21K,2022-03-25,0.8921076,0.9084613,0.8750457
USA,GARW,2022-04-22,Omicron 21K,2022-03-26,0.89308566,0.9104938,0.8752198
USA,GARW,2022-04-22,Omicron 21K,2022-03-27,0.89406455,0.9123586,0.8755279
USA,GARW,2022-04-22,Omicron 21K,2022-03-28,0.8952851,0.9144512,0.87650776
USA,GARW,2022-04-22,Omicron 21K,2022-03-29,0.89621776,0.9165858,0.87688607
USA,GARW,2022-04-22,Omicron 21K,2022-03-30,0.89745545,0.918656,0.87731963
USA,GARW,2022-04-22,Omicron 21K,2022-03-31,0.89851,0.92053753,0.87800527
USA,GARW,2022-04-22,Omicron 21K,2022-04-01,0.89975077,0.9223614,0.8782517
USA,GARW,2022-04-22,Omicron 21K,2022-04-02,0.9009875,0.9237764,0.878677
USA,GARW,2022-04-22,Omicron 21K,2022-04-03,0.90210176,0.92553204,0.8786741
USA,GARW,2022-04-22,Omicron 21K,2022-04-04,0.90289104,0.927269,0.878808
USA,GARW,2022-04-22,Omicron 21K,2022-04-05,0.9039563,0.92875355,0.8785724
USA,GARW,2022-04-22,Omicron 21K,2022-04-06,0.9049209,0.93017447,0.8785665
USA,GARW,2022-04-22,Omicron 21K,2022-04-07,0.90591526,0.9321179,0.87809336
USA,GARW,2022-04-22,Omicron 21K,2022-04-08,0.90666914,0.93359685,0.8776809
USA,GARW,2022-04-22,Omicron 21K,2022-04-09,0.9069691,0.9349329,0.8769381
USA,GARW,2022-04-22,Omicron 21K,2022-04-10,0.90726256,0.93651676,0.87668246
USA,GARW,2022-04-22,Omicron 21K,2022-04-11,0.9072819,0.9377037,0.87549424
