location,model,pivot_date,lead,variant,MAE,RMSE,loglik,total_seq,raw_freq,smoothed_freq,pred_freq,date
Japan,GARW,2022-04-15,-10,Omicron 21L,0.050377525691610026,0.050377525691610026,-0.9614263838140644,7.0,0.8571428571428571,0.7685941043083899,0.81897163,2022-04-05
Japan,GARW,2022-04-15,-9,Omicron 21L,0.09506827058956935,0.09506827058956935,-1.2752346539600392,9.0,0.7777777777777778,0.7379818594104307,0.83305013,2022-04-06
Japan,GARW,2022-04-15,-8,Omicron 21L,0.11495600167800457,0.11495600167800457,-1.4136138314924853,8.0,0.75,0.7311791383219954,0.84613514,2022-04-07
Japan,GARW,2022-04-15,-7,Omicron 21L,0.1270738616780046,0.1270738616780046,-1.02683356811437,10.0,0.9,0.7311791383219954,0.858253,2022-04-08
Japan,GARW,2022-04-15,-6,Omicron 21L,0.16571524603174614,0.16571524603174614,-2.56307072805632,4.0,0.5,0.7039682539682539,0.8696835,2022-04-09
Japan,GARW,2022-04-15,-5,Omicron 21L,0.14436665428571438,0.14436665428571438,-2.044791920320132,6.0,0.6666666666666666,0.7357142857142857,0.88008094,2022-04-10
Japan,GARW,2022-04-15,-4,Omicron 21L,0.15921535510204088,0.15921535510204088,-3.552098049921014,12.0,0.6666666666666666,0.7306122448979592,0.8898276,2022-04-11
Japan,GARW,2022-04-15,-3,Omicron 21L,0.2020296484353743,0.2020296484353743,-2.3078550849400434,6.0,0.6666666666666666,0.6972789115646257,0.89930856,2022-04-12
Japan,GARW,2022-04-15,-2,Omicron 21L,0.13927461700680277,0.13927461700680277,-1.158367370778577,12.0,1.0,0.7687074829931972,0.9079821,2022-04-13
Japan,GARW,2022-04-15,-1,Omicron 21L,0.12797759795918362,0.12797759795918362,-2.3431541870453514,7.0,0.7142857142857143,0.7877551020408163,0.9157327,2022-04-14
Japan,GARW,2022-04-15,0,Omicron 21L,0.11136207414965982,0.11136207414965982,-2.7387683730174572,6.0,0.6666666666666666,0.8115646258503402,0.9229267,2022-04-15
Japan,GARW,2022-04-15,1,Delta,6.728507999993854e-05,6.728507999993854e-05,-6.728734374253993e-05,1.0,0.0,6.145877457746403e-17,6.728508e-05,2022-04-16
Japan,GARW,2022-04-15,2,Delta,6.025151399993854e-05,6.025151399993854e-05,-0.00030126664597691097,5.0,0.0,6.145877457746403e-17,6.0251514e-05,2022-04-17
Japan,GARW,2022-04-15,3,Delta,5.409215999993854e-05,5.409215999993854e-05,-0.00032456173820187643,6.0,0.0,6.145877457746403e-17,5.409216e-05,2022-04-18
Japan,GARW,2022-04-15,4,Delta,4.895336999993854e-05,4.895336999993854e-05,-0.0005385002508085541,11.0,0.0,6.145877457746403e-17,4.895337e-05,2022-04-19
Japan,GARW,2022-04-15,5,Delta,4.423941599993854e-05,4.423941599993854e-05,-0.00026544236755095404,6.0,0.0,6.145877457746403e-17,4.4239416e-05,2022-04-20
Japan,GARW,2022-04-15,6,Delta,4.008025999993854e-05,4.008025999993854e-05,-0.00012024318970525047,3.0,0.0,6.145877457746403e-17,4.008026e-05,2022-04-21
Japan,GARW,2022-04-15,7,Delta,3.578005299993854e-05,3.578005299993854e-05,-3.578069312136544e-05,1.0,0.0,6.145877457746403e-17,3.5780053e-05,2022-04-22
Japan,GARW,2022-04-15,8,Delta,3.235992299993854e-05,3.235992299993854e-05,-0.00016180223296801972,5.0,0.0,6.145877457746403e-17,3.2359923e-05,2022-04-23
Japan,GARW,2022-04-15,9,Delta,2.8967391999938544e-05,2.8967391999938544e-05,-8.690343468900627e-05,3.0,0.0,6.145877457746403e-17,2.8967392e-05,2022-04-24
Japan,GARW,2022-04-15,10,Delta,2.5956547999938542e-05,2.5956547999938542e-05,-0.00031148261852425793,12.0,0.0,6.145877457746403e-17,2.5956548e-05,2022-04-25
Japan,GARW,2022-04-15,11,Delta,2.3711384999938543e-05,2.3711384999938543e-05,-9.484666447733255e-05,4.0,0.0,6.145877457746403e-17,2.3711385e-05,2022-04-26
Japan,GARW,2022-04-15,12,Delta,2.1403900999938542e-05,2.1403900999938542e-05,-0.0001498289104673034,7.0,0.0,6.145877457746403e-17,2.1403901e-05,2022-04-27
Japan,GARW,2022-04-15,13,Delta,1.919589699993854e-05,1.919589699993854e-05,-3.8392162487177265e-05,2.0,0.0,6.145877457746403e-17,1.9195897e-05,2022-04-28
Japan,GARW,2022-04-15,14,Delta,1.730101199993854e-05,1.730101199993854e-05,-3.4602323328468686e-05,2.0,0.0,6.145877457746403e-17,1.7301012e-05,2022-04-29
Japan,GARW,2022-04-15,1,Omicron 21K,0.06777779393320964,0.06777779393320964,-0.07304513869981073,1.0,0.0,0.13821892393320964,0.07044113,2022-04-16
Japan,GARW,2022-04-15,2,Omicron 21K,0.07390543793320964,0.07390543793320964,-0.3323738977163005,5.0,0.0,0.13821892393320964,0.064313486,2022-04-17
Japan,GARW,2022-04-15,3,Omicron 21K,0.038947942402597406,0.038947942402597406,-1.3489083319789343,6.0,0.16666666666666666,0.09740259740259741,0.058454655,2022-04-18
Japan,GARW,2022-04-15,4,Omicron 21K,0.13921435664069268,0.13921435664069268,-2.345728109079771,11.0,0.18181818181818182,0.19264069264069267,0.053426336,2022-04-19
Japan,GARW,2022-04-15,5,Omicron 21K,0.17267682621212121,0.17267682621212121,-0.29851612197565175,6.0,0.0,0.22121212121212122,0.048535295,2022-04-20
Japan,GARW,2022-04-15,6,Omicron 21K,0.17689322921212122,0.17689322921212122,-0.13599297184475728,3.0,0.0,0.22121212121212122,0.044318892,2022-04-21
Japan,GARW,2022-04-15,7,Omicron 21K,0.18090778821212122,0.18090778821212122,-3.2112962971987895,1.0,1.0,0.22121212121212122,0.040304333,2022-04-22
Japan,GARW,2022-04-15,8,Omicron 21K,0.15855259823809525,0.15855259823809525,-1.8454372018768357,5.0,0.2,0.19523809523809524,0.036685497,2022-04-23
Japan,GARW,2022-04-15,9,Omicron 21K,0.18220972150340137,0.18220972150340137,-0.10202495936695986,3.0,0.0,0.21564625850340136,0.033436537,2022-04-24
Japan,GARW,2022-04-15,10,Omicron 21K,0.18512802250340135,0.18512802250340135,-3.099143144496915,12.0,0.16666666666666666,0.21564625850340136,0.030518236,2022-04-25
Japan,GARW,2022-04-15,11,Omicron 21K,0.04510509364625849,0.04510509364625849,-0.11229778840767786,4.0,0.0,0.07278911564625849,0.027684022,2022-04-26
Japan,GARW,2022-04-15,12,Omicron 21K,0.019026674074829924,0.019026674074829924,-1.8884402536793516,7.0,0.14285714285714285,0.044217687074829926,0.025191013,2022-04-27
Japan,GARW,2022-04-15,13,Omicron 21K,0.021261107074829925,0.021261107074829925,-0.04644837151394081,2.0,0.0,0.044217687074829926,0.02295658,2022-04-28
Japan,GARW,2022-04-15,14,Omicron 21K,0.0004663387346938823,0.0004663387346938823,-0.04219090935495163,2.0,0.0,0.020408163265306117,0.020874502,2022-04-29
Japan,GARW,2022-04-15,1,Omicron 21L,0.0962279925046382,0.0962279925046382,-0.0731755639045056,1.0,1.0,0.8332096474953617,0.92943764,2022-04-16
Japan,GARW,2022-04-15,2,Omicron 21L,0.1023110025046382,0.1023110025046382,-1.3985805880626971,5.0,0.8,0.8332096474953617,0.93552065,2022-04-17
Japan,GARW,2022-04-15,3,Omicron 21L,0.06733022597402594,0.06733022597402594,-1.3466823398297063,6.0,0.8333333333333334,0.874025974025974,0.9413562,2022-04-18
Japan,GARW,2022-04-15,4,Omicron 21L,0.16774532121212127,0.16774532121212127,-2.344598662827666,11.0,0.8181818181818182,0.7787878787878787,0.9465332,2022-04-19
Japan,GARW,2022-04-15,5,Omicron 21L,0.20102814978354988,0.20102814978354988,-0.29990427938090586,6.0,1.0,0.7502164502164501,0.9512446,2022-04-20
Japan,GARW,2022-04-15,6,Omicron 21L,0.1767071212121213,0.1767071212121213,-0.1365772445336296,3.0,1.0,0.7787878787878787,0.955495,2022-04-21
Japan,GARW,2022-04-15,7,Omicron 21L,0.1807191212121213,0.1807191212121213,-3.2066261593142853,1.0,0.0,0.7787878787878787,0.959507,2022-04-22
Japan,GARW,2022-04-15,8,Omicron 21L,0.1584145952380953,0.1584145952380953,-1.8422555484894947,5.0,0.8,0.8047619047619047,0.9631765,2022-04-23
Japan,GARW,2022-04-15,9,Omicron 21L,0.1820808585034015,0.1820808585034015,-0.10242494838709638,3.0,1.0,0.7843537414965985,0.9664346,2022-04-24
Japan,GARW,2022-04-15,10,Omicron 21L,0.18506225850340152,0.18506225850340152,-3.095516329673584,12.0,0.8333333333333334,0.7843537414965985,0.969416,2022-04-25
Japan,GARW,2022-04-15,11,Omicron 21L,0.04506201564625867,0.04506201564625867,-0.1124750104436338,4.0,1.0,0.9272108843537413,0.9722729,2022-04-26
Japan,GARW,2022-04-15,12,Omicron 21L,0.01892564707483002,0.01892564707483002,-1.885059694545656,7.0,0.8571428571428571,0.95578231292517,0.97470796,2022-04-27
Japan,GARW,2022-04-15,13,Omicron 21L,0.02122423707483001,0.02122423707483001,-0.0465238455306147,2.0,1.0,0.95578231292517,0.97700655,2022-04-28
Japan,GARW,2022-04-15,14,Omicron 21L,0.00047658673469386237,0.00047658673469386237,-0.04221184242972411,2.0,1.0,0.9795918367346939,0.97911525,2022-04-29
Japan,GARW,2022-04-22,-13,Delta,8.698409499993855e-05,8.698409499993855e-05,-0.00034795151334314576,4.0,0.0,6.145877457746403e-17,8.6984095e-05,2022-04-09
Japan,GARW,2022-04-22,-12,Delta,7.796039999993855e-05,7.796039999993855e-05,-0.00046778063441961916,6.0,0.0,6.145877457746403e-17,7.79604e-05,2022-04-10
Japan,GARW,2022-04-22,-11,Delta,6.957449999993854e-05,6.957449999993854e-05,-0.0008349230450135042,12.0,0.0,6.145877457746403e-17,6.95745e-05,2022-04-11
Japan,GARW,2022-04-22,-10,Delta,6.235058999993854e-05,6.235058999993854e-05,-0.0003741152032730305,6.0,0.0,6.145877457746403e-17,6.235059e-05,2022-04-12
Japan,GARW,2022-04-22,-9,Delta,5.564525999993854e-05,5.564525999993854e-05,-0.0006677616990589904,12.0,0.0,6.145877457746403e-17,5.564526e-05,2022-04-13
Japan,GARW,2022-04-22,-8,Delta,4.977722699993854e-05,4.977722699993854e-05,-0.00034844926149094356,7.0,0.0,6.145877457746403e-17,4.9777227e-05,2022-04-14
Japan,GARW,2022-04-22,-7,Delta,4.4589209999938537e-05,4.4589209999938537e-05,-0.0002675412247702555,6.0,0.0,6.145877457746403e-17,4.458921e-05,2022-04-15
Japan,GARW,2022-04-22,-6,Delta,3.991145399993854e-05,3.991145399993854e-05,-3.99122504832728e-05,1.0,0.0,6.145877457746403e-17,3.9911454e-05,2022-04-16
Japan,GARW,2022-04-22,-5,Delta,3.567999399993854e-05,3.567999399993854e-05,-0.00017840315273063634,5.0,0.0,6.145877457746403e-17,3.5679994e-05,2022-04-17
Japan,GARW,2022-04-22,-4,Delta,3.185380799993854e-05,3.185380799993854e-05,-0.00019112589205989573,6.0,0.0,6.145877457746403e-17,3.1853808e-05,2022-04-18
Japan,GARW,2022-04-22,-3,Delta,2.8439579999938543e-05,2.8439579999938543e-05,-0.0003128398285377514,11.0,0.0,6.145877457746403e-17,2.843958e-05,2022-04-19
Japan,GARW,2022-04-22,-2,Delta,2.547365099993854e-05,2.547365099993854e-05,-0.00015284385275374647,6.0,0.0,6.145877457746403e-17,2.5473651e-05,2022-04-20
Japan,GARW,2022-04-22,-1,Delta,2.2773379999938542e-05,2.2773379999938542e-05,-6.832091795206603e-05,3.0,0.0,6.145877457746403e-17,2.277338e-05,2022-04-21
Japan,GARW,2022-04-22,0,Delta,2.0281251999938543e-05,2.0281251999938543e-05,-2.0281457667372144e-05,1.0,0.0,6.145877457746403e-17,2.0281252e-05,2022-04-22
Japan,GARW,2022-04-22,-13,Omicron 21K,0.18065825603174604,0.18065825603174604,-2.7725813700754576,4.0,0.5,0.29603174603174603,0.11537349,2022-04-09
Japan,GARW,2022-04-22,-12,Omicron 21K,0.1590124542857143,0.1590124542857143,-2.239289168369227,6.0,0.3333333333333333,0.2642857142857143,0.10527326,2022-04-10
Japan,GARW,2022-04-22,-11,Omicron 21K,0.17355645010204082,0.17355645010204082,-3.982020340736794,12.0,0.3333333333333333,0.2693877551020408,0.095831305,2022-04-11
Japan,GARW,2022-04-22,-10,Omicron 21K,0.21538974843537417,0.21538974843537417,-2.533571086965093,6.0,0.3333333333333333,0.30272108843537415,0.08733134,2022-04-12
Japan,GARW,2022-04-22,-9,Omicron 21K,0.15178293100680273,0.15178293100680273,-0.9941843072245888,12.0,0.0,0.23129251700680273,0.079509586,2022-04-13
Japan,GARW,2022-04-22,-8,Omicron 21K,0.11129328438775511,0.11129328438775511,-2.58278953332007,7.0,0.2857142857142857,0.1836734693877551,0.072380185,2022-04-14
Japan,GARW,2022-04-22,-7,Omicron 21K,0.0940169505782313,0.0940169505782313,-3.005252919612748,6.0,0.3333333333333333,0.1598639455782313,0.065846995,2022-04-15
Japan,GARW,2022-04-22,-6,Omicron 21K,0.07826156093320964,0.07826156093320964,-0.061830046236115314,1.0,0.0,0.13821892393320964,0.059957363,2022-04-16
Japan,GARW,2022-04-22,-5,Omicron 21K,0.08367270193320964,0.08367270193320964,-0.2804513919107112,5.0,0.0,0.13821892393320964,0.054546222,2022-04-17
Japan,GARW,2022-04-22,-4,Omicron 21K,0.04793346140259741,0.04793346140259741,-1.4683200810471484,6.0,0.16666666666666666,0.09740259740259741,0.049469136,2022-04-18
Japan,GARW,2022-04-22,-3,Omicron 21K,0.14765719264069266,0.14765719264069266,-2.609825811475562,11.0,0.18181818181818182,0.19264069264069267,0.0449835,2022-04-19
Japan,GARW,2022-04-22,-2,Omicron 21K,0.1804068562121212,0.1804068562121212,-0.24996698539812703,6.0,0.0,0.22121212121212122,0.040805265,2022-04-20
Japan,GARW,2022-04-22,-1,Omicron 21K,0.1842190872121212,0.1842190872121212,-0.11308390069594311,3.0,0.0,0.22121212121212122,0.036993034,2022-04-21
Japan,GARW,2022-04-22,0,Omicron 21K,0.18770088521212122,0.18770088521212122,-3.395874493401049,1.0,1.0,0.22121212121212122,0.033511236,2022-04-22
Japan,GARW,2022-04-22,-13,Omicron 21L,0.1805360460317461,0.1805360460317461,-2.7707402968539268,4.0,0.5,0.7039682539682539,0.8845043,2022-04-09
Japan,GARW,2022-04-22,-12,Omicron 21L,0.15890875428571438,0.15890875428571438,-2.2377836592409683,6.0,0.6666666666666666,0.7357142857142857,0.89462304,2022-04-10
Japan,GARW,2022-04-22,-11,Omicron 21L,0.17341330510204078,0.17341330510204078,-3.9773165582343815,12.0,0.6666666666666666,0.7306122448979592,0.90402555,2022-04-11
Japan,GARW,2022-04-22,-10,Omicron 21L,0.2152458884353743,0.2152458884353743,-2.5309097708751858,6.0,0.6666666666666666,0.6972789115646257,0.9125248,2022-04-12
Japan,GARW,2022-04-22,-9,Omicron 21L,0.15166345700680273,0.15166345700680273,-0.9957419345808243,12.0,1.0,0.7687074829931972,0.92037094,2022-04-13
Japan,GARW,2022-04-22,-8,Omicron 21L,0.1397405979591837,0.1397405979591837,-2.580031982496976,7.0,0.7142857142857143,0.7877551020408163,0.9274957,2022-04-14
Japan,GARW,2022-04-22,-7,Omicron 21L,0.1225354041496598,0.1225354041496598,-3.0038713762631923,6.0,0.6666666666666666,0.8115646258503402,0.93410003,2022-04-15
Japan,GARW,2022-04-22,-6,Omicron 21L,0.10678778250463827,0.10678778250463827,-0.06187813776437814,1.0,1.0,0.8332096474953617,0.93999743,2022-04-16
Japan,GARW,2022-04-22,-5,Omicron 21L,0.1121991525046383,0.1121991525046383,-1.5229960786959846,5.0,0.8,0.8332096474953617,0.9454088,2022-04-17
Japan,GARW,2022-04-22,-4,Omicron 21L,0.07640872597402593,0.07640872597402593,-1.4668839181169313,6.0,0.8333333333333334,0.874025974025974,0.9504347,2022-04-18
Japan,GARW,2022-04-22,-3,Omicron 21L,0.1761829612121213,0.1761829612121213,-2.608227069904793,11.0,0.8181818181818182,0.7787878787878787,0.95497084,2022-04-19
Japan,GARW,2022-04-22,-2,Omicron 21L,0.2089402997835499,0.2089402997835499,-0.25020459566070075,6.0,1.0,0.7502164502164501,0.95915675,2022-04-20
Japan,GARW,2022-04-22,-1,Omicron 21L,0.1841652212121213,0.1841652212121213,-0.11325171102897638,3.0,1.0,0.7787878787878787,0.9629531,2022-04-21
Japan,GARW,2022-04-22,0,Omicron 21L,0.18764122121212135,0.18764122121212135,-3.3940956586980926,1.0,0.0,0.7787878787878787,0.9664291,2022-04-22
Japan,GARW,2022-04-22,1,Delta,1.8111145999938542e-05,1.8111145999938542e-05,-9.055655004392488e-05,5.0,0.0,6.145877457746403e-17,1.8111146e-05,2022-04-23
Japan,GARW,2022-04-22,2,Delta,1.612463199993854e-05,1.612463199993854e-05,-4.8374286009828215e-05,3.0,0.0,6.145877457746403e-17,1.6124632e-05,2022-04-24
Japan,GARW,2022-04-22,3,Delta,1.4408034999938542e-05,1.4408034999938542e-05,-0.00017289766556079943,12.0,0.0,6.145877457746403e-17,1.4408035e-05,2022-04-25
Japan,GARW,2022-04-22,4,Delta,1.2752064999938541e-05,1.2752064999938541e-05,-5.100858523308846e-05,4.0,0.0,6.145877457746403e-17,1.2752065e-05,2022-04-26
Japan,GARW,2022-04-22,5,Delta,1.1272980999938541e-05,1.1272980999938541e-05,-7.89113117836949e-05,7.0,0.0,6.145877457746403e-17,1.1272981e-05,2022-04-27
Japan,GARW,2022-04-22,6,Delta,9.98161899993854e-06,9.98161899993854e-06,-1.9963337633380864e-05,2.0,0.0,6.145877457746403e-17,9.981619e-06,2022-04-28
Japan,GARW,2022-04-22,7,Delta,8.865721999938542e-06,8.865721999938542e-06,-1.7731522601491155e-05,2.0,0.0,6.145877457746403e-17,8.865722e-06,2022-04-29
Japan,GARW,2022-04-22,8,Delta,7.878216999938541e-06,7.878216999938541e-06,-3.1512992133258164e-05,4.0,0.0,6.145877457746403e-17,7.878217e-06,2022-04-30
Japan,GARW,2022-04-22,9,Delta,7.061820699938541e-06,7.061820699938541e-06,-4.9432919443412326e-05,7.0,0.0,6.145877457746403e-17,7.0618207e-06,2022-05-01
Japan,GARW,2022-04-22,10,Delta,6.293716499938541e-06,6.293716499938541e-06,-1.8881208916550374e-05,3.0,0.0,6.145877457746403e-17,6.2937165e-06,2022-05-02
Japan,GARW,2022-04-22,11,Delta,5.604774699938541e-06,5.604774699938541e-06,-2.8023952034042037e-05,5.0,0.0,6.145877457746403e-17,5.6047747e-06,2022-05-03
Japan,GARW,2022-04-22,12,Delta,4.998106999938541e-06,4.998106999938541e-06,-5.497931439636252e-05,11.0,0.0,6.145877457746403e-17,4.998107e-06,2022-05-04
Japan,GARW,2022-04-22,13,Delta,4.456824999938541e-06,4.456824999938541e-06,-1.337050479502215e-05,3.0,0.0,6.145877457746403e-17,4.456825e-06,2022-05-05
Japan,GARW,2022-04-22,14,Delta,3.934731499938541e-06,3.934731499938541e-06,-3.541265316968665e-05,9.0,0.0,6.145877457746403e-17,3.9347315e-06,2022-05-06
Japan,GARW,2022-04-22,1,Omicron 21K,0.16485824323809523,0.16485824323809523,-2.007941277738394,5.0,0.2,0.19523809523809524,0.030379852,2022-04-23
Japan,GARW,2022-04-22,2,Omicron 21K,0.18807184050340137,0.18807184050340137,-0.08388518634767941,3.0,0.0,0.21564625850340136,0.027574418,2022-04-24
Japan,GARW,2022-04-22,3,Omicron 21K,0.19068521850340137,0.19068521850340137,-3.444001895420821,12.0,0.16666666666666666,0.21564625850340136,0.02496104,2022-04-25
Japan,GARW,2022-04-22,4,Omicron 21K,0.05020120164625849,0.05020120164625849,-0.09138771505260894,4.0,0.0,0.07278911564625849,0.022587914,2022-04-26
Japan,GARW,2022-04-22,5,Omicron 21K,0.023757737074829925,0.023757737074829925,-2.067408738550128,7.0,0.14285714285714285,0.044217687074829926,0.02045995,2022-04-27
Japan,GARW,2022-04-22,6,Omicron 21K,0.025698218074829925,0.025698218074829925,-0.03738620285543161,2.0,0.0,0.044217687074829926,0.018519469,2022-04-28
Japan,GARW,2022-04-22,7,Omicron 21K,0.0036650512653061164,0.0036650512653061164,-0.033769724710639736,2.0,0.0,0.020408163265306117,0.016743112,2022-04-29
Japan,GARW,2022-04-22,8,Omicron 21K,0.0052546952653061176,0.0052546952653061176,-0.06107782010024824,4.0,0.0,0.020408163265306117,0.015153468,2022-04-30
Japan,GARW,2022-04-22,9,Omicron 21K,0.013709653000000004,0.013709653000000004,-0.09663148707184448,7.0,0.0,-3.96508223080413e-18,0.013709653,2022-05-01
Japan,GARW,2022-04-22,10,Omicron 21K,0.012403384000000003,0.012403384000000003,-0.03744284401631971,3.0,0.0,-3.96508223080413e-18,0.012403384,2022-05-02
Japan,GARW,2022-04-22,11,Omicron 21K,0.011183470500000004,0.011183470500000004,-0.056232378455436896,5.0,0.0,-3.96508223080413e-18,0.0111834705,2022-05-03
Japan,GARW,2022-04-22,12,Omicron 21K,0.013687613809523805,0.013687613809523805,-0.11190833335186211,11.0,0.0,0.023809523809523805,0.01012191,2022-05-04
Japan,GARW,2022-04-22,13,Omicron 21K,0.03249685866666666,0.03249685866666666,-0.02763632845687716,3.0,0.0,0.041666666666666664,0.009169808,2022-05-05
Japan,GARW,2022-04-22,14,Omicron 21K,0.03336094366666666,0.03336094366666666,-0.07506366934649891,9.0,0.0,0.041666666666666664,0.008305723,2022-05-06
Japan,GARW,2022-04-22,1,Omicron 21L,0.16478009523809534,0.16478009523809534,-2.0056946168710663,5.0,0.8,0.8047619047619047,0.969542,2022-04-23
Japan,GARW,2022-04-22,2,Omicron 21L,0.1880042585034014,0.1880042585034014,-0.08409368872497043,3.0,1.0,0.7843537414965985,0.972358,2022-04-24
Japan,GARW,2022-04-22,3,Omicron 21L,0.19065385850340144,0.19065385850340144,-3.4418123900649293,12.0,0.8333333333333334,0.7843537414965985,0.9750076,2022-04-25
Japan,GARW,2022-04-22,4,Omicron 21L,0.05013195564625872,0.05013195564625872,-0.09167111016923614,4.0,1.0,0.9272108843537413,0.97734284,2022-04-26
Japan,GARW,2022-04-22,5,Omicron 21L,0.023757437074830023,0.023757437074830023,-2.067395913462623,7.0,0.8571428571428571,0.95578231292517,0.97953975,2022-04-27
Japan,GARW,2022-04-22,6,Omicron 21L,0.025692887074829973,0.025692887074829973,-0.03739706606526529,2.0,1.0,0.95578231292517,0.9814752,2022-04-28
Japan,GARW,2022-04-22,7,Omicron 21L,0.003629763265306174,0.003629763265306174,-0.033841503782150756,2.0,1.0,0.9795918367346939,0.9832216,2022-04-29
Japan,GARW,2022-04-22,8,Omicron 21L,0.005216603265306152,0.005216603265306152,-0.061232535522172366,4.0,1.0,0.9795918367346939,0.98480844,2022-04-30
Japan,GARW,2022-04-22,9,Omicron 21L,0.013712170000000024,0.013712170000000024,-0.09664935100261852,7.0,1.0,1.0,0.98628783,2022-05-01
Japan,GARW,2022-04-22,10,Omicron 21L,0.01240635000000001,0.01240635000000001,-0.03745185378125548,3.0,1.0,1.0,0.98759365,2022-05-02
Japan,GARW,2022-04-22,11,Omicron 21L,0.01120080000000001,0.01120080000000001,-0.056320006702633506,5.0,1.0,1.0,0.9887992,2022-05-03
Japan,GARW,2022-04-22,12,Omicron 21L,0.013684423809523838,0.013684423809523838,-0.11194378221864221,11.0,1.0,0.9761904761904762,0.9898749,2022-05-04
Japan,GARW,2022-04-22,13,Omicron 21L,0.032491266666666796,0.032491266666666796,-0.027653259761025194,3.0,1.0,0.9583333333333333,0.9908246,2022-05-05
Japan,GARW,2022-04-22,14,Omicron 21L,0.033355636666666744,0.033355636666666744,-0.07511183250414617,9.0,1.0,0.9583333333333333,0.99168897,2022-05-06
Japan,GARW,2022-04-29,-13,Delta,4.119182999993854e-05,4.119182999993854e-05,-4.119267840672774e-05,1.0,0.0,6.145877457746403e-17,4.119183e-05,2022-04-16
Japan,GARW,2022-04-29,-12,Delta,3.713400299993854e-05,3.713400299993854e-05,-0.00018567346242079162,5.0,0.0,6.145877457746403e-17,3.7134003e-05,2022-04-17
Japan,GARW,2022-04-29,-11,Delta,3.347972199993854e-05,3.347972199993854e-05,-0.00020088169475041177,6.0,0.0,6.145877457746403e-17,3.3479722e-05,2022-04-18
Japan,GARW,2022-04-29,-10,Delta,3.0018850999938544e-05,3.0018850999938544e-05,-0.00033021231732197347,11.0,0.0,6.145877457746403e-17,3.0018851e-05,2022-04-19
Japan,GARW,2022-04-29,-9,Delta,2.6791737999938543e-05,2.6791737999938543e-05,-0.00016075258143013804,6.0,0.0,6.145877457746403e-17,2.6791738e-05,2022-04-20
Japan,GARW,2022-04-29,-8,Delta,2.3909452999938543e-05,2.3909452999938543e-05,-7.172921650658251e-05,3.0,0.0,6.145877457746403e-17,2.3909453e-05,2022-04-21
Japan,GARW,2022-04-29,-7,Delta,2.1297516999938543e-05,2.1297516999938543e-05,-2.1297743795335306e-05,1.0,0.0,6.145877457746403e-17,2.1297517e-05,2022-04-22
Japan,GARW,2022-04-29,-6,Delta,1.9021741999938542e-05,1.9021741999938542e-05,-9.510961457814291e-05,5.0,0.0,6.145877457746403e-17,1.9021742e-05,2022-04-23
Japan,GARW,2022-04-29,-5,Delta,1.6966368999938542e-05,1.6966368999938542e-05,-5.089953879139953e-05,3.0,0.0,6.145877457746403e-17,1.6966369e-05,2022-04-24
Japan,GARW,2022-04-29,-4,Delta,1.5137533999938541e-05,1.5137533999938541e-05,-0.00018165178288348852,12.0,0.0,6.145877457746403e-17,1.5137534e-05,2022-04-25
Japan,GARW,2022-04-29,-3,Delta,1.3569788999938541e-05,1.3569788999938541e-05,-5.4279524281678686e-05,4.0,0.0,6.145877457746403e-17,1.3569789e-05,2022-04-26
Japan,GARW,2022-04-29,-2,Delta,1.214646099993854e-05,1.214646099993854e-05,-8.502574338198336e-05,7.0,0.0,6.145877457746403e-17,1.2146461e-05,2022-04-27
Japan,GARW,2022-04-29,-1,Delta,1.084632549993854e-05,1.084632549993854e-05,-2.169276864362752e-05,2.0,0.0,6.145877457746403e-17,1.08463255e-05,2022-04-28
Japan,GARW,2022-04-29,0,Delta,9.610126999938541e-06,9.610126999938541e-06,-1.9220346355132653e-05,2.0,0.0,6.145877457746403e-17,9.610127e-06,2022-04-29
Japan,GARW,2022-04-29,-13,Omicron 21K,0.07288007393320964,0.07288007393320964,-0.06757122179563821,1.0,0.0,0.13821892393320964,0.06533885,2022-04-16
Japan,GARW,2022-04-29,-12,Omicron 21K,0.07852340393320964,0.07852340393320964,-0.3077577063678694,5.0,0.0,0.13821892393320964,0.05969552,2022-04-17
Japan,GARW,2022-04-29,-11,Omicron 21K,0.04288516440259741,0.04288516440259741,-1.397774432259094,6.0,0.16666666666666666,0.09740259740259741,0.054517433,2022-04-18
Japan,GARW,2022-04-29,-10,Omicron 21K,0.14292188064069267,0.14292188064069267,-2.4543867849610637,11.0,0.18181818181818182,0.19264069264069267,0.049718812,2022-04-19
Japan,GARW,2022-04-29,-9,Omicron 21K,0.17583870421212122,0.17583870421212122,-0.27861016519318954,6.0,0.0,0.22121212121212122,0.045373417,2022-04-20
Japan,GARW,2022-04-29,-8,Omicron 21K,0.1798454412121212,0.1798454412121212,-0.12673990151133288,3.0,0.0,0.22121212121212122,0.04136668,2022-04-21
Japan,GARW,2022-04-29,-7,Omicron 21K,0.18350801121212124,0.18350801121212124,-3.277986171902625,1.0,1.0,0.22121212121212122,0.03770411,2022-04-22
Japan,GARW,2022-04-29,-6,Omicron 21K,0.16091832223809524,0.16091832223809524,-1.902285816256367,5.0,0.2,0.19523809523809524,0.034319773,2022-04-23
Japan,GARW,2022-04-29,-5,Omicron 21K,0.18442297250340137,0.18442297250340137,-0.09516336885854579,3.0,0.0,0.21564625850340136,0.031223286,2022-04-24
